3840	512	256	1023	54	62
4095	512	256	1023	38	55
0	768	256	0	208	71
256	768	256	39	201	71
512	768	256	119	195	70
768	768	256	193	187	68
1024	768	256	254	177	65
1280	768	256	306	164	63
1536	768	256	356	155	61
1792	768	256	412	149	60
2048	768	256	468	146	60
2304	768	256	524	142	58
2560	768	256	591	135	57
2816	768	256	684	131	57
3072	768	256	857	135	63
3328	768	256	1023	133	65
3584	768	256	1023	120	63
3840	768	256	1023	105	61
4095	768	256	1023	84	54
0	1024	256	0	244	64
256	1024	256	21	238	63
512	1024	256	95	230	62
768	1024	256	161	222	61
1024	1024	256	221	214	59
1280	1024	256	279	207	59
1536	1024	256	337	204	59
1792	1024	256	395	200	58
2048	1024	256	448	194	57
2304	1024	256	504	188	56
2560	1024	256	578	184	56
2816	1024	256	677	181	58
3072	1024	256	864	191	63
3328	1024	256	1019	186	64
3584	1024	256	1023	171	62
3840	1024	256	1023	155	59
4095	1024	256	1023	130	53
0	1280	256	0	273	58
256	1280	256	7	269	57
512	1280	256	75	265	57
768	1280	256	140	260	58
1024	1280	256	203	257	58
1280	1280	256	263	253	57
1536	1280	256	320	247	57
1792	1280	256	374	242	56
2048	1280	256	429	238	55
2304	1280	256	488	234	55
2560	1280	256	567	230	56
2816	1280	256	699	238	60
3072	1280	256	853	243	63
3328	1280	256	995	235	62
3584	1280	256	1023	219	60
3840	1280	256	1023	201	58
4095	1280	256	1023	171	52
0	1536	256	0	317	55
256	1536	256	0	313	55
512	1536	256	62	308	56
768	1536	256	126	304	56
1024	1536	256	188	299	55
1280	1536	256	245	294	55
1536	1536	256	300	288	54
1792	1536	256	355	286	54
2048	1536	256	414	283	54
2304	1536	256	477	280	55
2560	1536	256	577	288	58
2816	1536	256	717	301	61
3072	1536	256	845	298	62
3328	1536	256	972	285	61
3584	1536	256	1023	266	60
3840	1536	256	1023	247	57
4095	1536	256	1023	213	52
0	1792	256	0	353	53
256	1792	256	0	350	53
512	1792	256	49	345	53
768	1792	256	112	341	53
1024	1792	256	172	338	53
1280	1792	256	230	336	53
1536	1792	256	288	334	53
1792	1792	256	345	331	53
2048	1792	256	408	332	55
2304	1792	256	489	345	57
2560	1792	256	597	355	59
2816	1792	256	709	356	61
3072	1792	256	825	350	61
3328	1792	256	950	333	60
3584	1792	256	1023	312	58
3840	1792	256	1023	292	55
4095	1792	256	1023	255	51
0	2048	256	0	399	52
256	2048	256	0	395	52
512	2048	256	37	393	52
768	2048	256	100	389	52
1024	2048	256	160	387	52
1280	2048	256	221	388	53
1536	2048	256	285	394	55
1792	2048	256	355	400	56
2048	2048	256	425	408	58
2304	2048	256	502	413	58
2560	2048	256	590	410	59
2816	2048	256	698	408	60
3072	2048	256	801	394	59
3328	2048	256	923	376	57
3584	2048	256	1023	354	56
3840	2048	256	1023	338	54
4095	2048	256	1023	297	50
0	2304	256	0	478	54
256	2304	256	0	474	54
512	2304	256	26	474	55
768	2304	256	92	474	56
1024	2304	256	159	476	57
1280	2304	256	225	477	57
1536	2304	256	293	477	57
1792	2304	256	358	475	58
2048	2304	256	421	474	58
2304	2304	256	492	471	58
2560	2304	256	578	466	58
2816	2304	256	675	455	58
3072	2304	256	777	443	57
3328	2304	256	889	422	57
3584	2304	256	1018	401	54
3840	2304	256	1023	385	54
4095	2304	256	1023	344	49
0	2560	256	0	571	56
256	2560	256	0	566	56
512	2560	256	7	563	56
768	2560	256	77	560	56
1024	2560	256	146	557	56
1280	2560	256	210	555	56
1536	2560	256	276	551	57
1792	2560	256	341	544	57
2048	2560	256	401	538	56
2304	2560	256	465	532	56
2560	2560	256	545	522	56
2816	2560	256	641	511	56
3072	2560	256	735	494	55
3328	2560	256	850	475	54
3584	2560	256	996	459	52
3840	2560	256	1023	442	51
4095	2560	256	1023	400	48
0	2816	256	0	642	53
256	2816	256	0	637	54
512	2816	256	0	633	54
768	2816	256	54	630	54
1024	2816	256	118	625	54
1280	2816	256	182	620	54
1536	2816	256	245	614	53
1792	2816	256	307	609	54
2048	2816	256	363	602	53
2304	2816	256	430	592	53
2560	2816	256	505	582	53
2816	2816	256	594	568	53
3072	2816	256	698	555	51
3328	2816	256	820	541	50
3584	2816	256	964	527	50
3840	2816	256	1023	513	50
4095	2816	256	1023	466	47
0	3072	256	0	695	49
256	3072	256	0	691	50
512	3072	256	0	688	50
768	3072	256	28	684	49
1024	3072	256	91	680	49
1280	3072	256	150	676	49
1536	3072	256	209	671	49
1792	3072	256	267	666	49
2048	3072	256	325	662	49
2304	3072	256	388	656	49
2560	3072	256	462	651	49
2816	3072	256	555	642	48
3072	3072	256	662	633	48
3328	3072	256	786	621	48
3584	3072	256	931	610	48
3840	3072	256	1023	598	48
4095	3072	256	1023	549	46
0	3328	256	0	778	45
256	3328	256	0	774	45
512	3328	256	0	770	45
768	3328	256	1	767	45
1024	3328	256	61	764	45
1280	3328	256	119	759	46
1536	3328	256	177	756	46
1792	3328	256	233	752	45
2048	3328	256	291	749	45
2304	3328	256	353	745	45
2560	3328	256	425	741	45
2816	3328	256	516	735	45
3072	3328	256	626	725	46
3328	3328	256	750	717	45
3584	3328	256	891	700	45
3840	3328	256	1023	671	44
4095	3328	256	1023	643	44
0	3584	256	0	883	41
256	3584	256	0	879	41
512	3584	256	0	876	41
768	3584	256	0	873	41
1024	3584	256	27	870	41
1280	3584	256	86	867	42
1536	3584	256	141	863	42
1792	3584	256	198	861	42
2048	3584	256	256	858	42
2304	3584	256	314	852	42
2560	3584	256	385	844	42
2816	3584	256	472	832	43
3072	3584	256	576	819	42
3328	3584	256	687	803	41
3584	3584	256	818	782	41
3840	3584	256	974	764	41
4095	3584	256	1023	756	42
0	3840	256	0	963	36
256	3840	256	0	960	36
512	3840	256	0	957	37
768	3840	256	0	954	37
1024	3840	256	0	949	37
1280	3840	256	44	947	37
1536	3840	256	97	942	37
1792	3840	256	149	939	37
2048	3840	256	201	935	37
2304	3840	256	259	930	38
2560	3840	256	329	926	38
2816	3840	256	413	922	38
3072	3840	256	516	917	38
3328	3840	256	633	912	38
3584	3840	256	774	905	39
3840	3840	256	939	897	39
4095	3840	256	1023	888	39
0	4095	256	0	1023	34
256	4095	256	0	1023	34
512	4095	256	0	1023	34
768	4095	256	0	1023	34
1024	4095	256	0	1023	34
1280	4095	256	6	1023	34
1536	4095	256	59	1023	35
1792	4095	256	111	1023	35
2048	4095	256	164	1023	35
2304	4095	256	221	1023	35
2560	4095	256	291	1023	35
2816	4095	256	374	1023	35
3072	4095	256	478	1023	35
3328	4095	256	595	1023	36
3584	4095	256	736	1023	36
3840	4095	256	901	1023	36
4095	4095	256	1023	1023	37
0	0	512	0	0	158
256	0	512	102	0	158
512	0	512	195	0	155
768	0	512	276	0	152
1024	0	512	349	0	147
1280	0	512	398	0	136
1536	0	512	442	0	129
1792	0	512	476	0	121
2048	0	512	517	0	115
2304	0	512	575	0	114
2560	0	512	640	0	112
2816	0	512	723	0	111
3072	0	512	866	0	116
3328	0	512	1023	0	124
3584	0	512	1023	0	123
3840	0	512	1023	0	116
4095	0	512	1023	0	103
0	256	512	0	88	156
256	256	512	78	81	153
512	256	512	170	75	151
768	256	512	252	70	150
1024	256	512	317	62	142
1280	256	512	372	57	134
1536	256	512	417	49	126
1792	256	512	453	43	119
2048	256	512	499	39	114
2304	256	512	558	36	113
2560	256	512	622	31	111
2816	256	512	707	26	110
3072	256	512	852	22	115
3328	256	512	1023	16	123
3584	256	512	1023	8	121
3840	256	512	1023	0	114
4095	256	512	1023	0	101
0	512	512	0	158	148
256	512	512	55	153	148
512	512	512	148	148	148
768	512	512	221	135	139
1024	512	512	285	125	132
1280	512	512	341	117	127
1536	512	512	385	107	121
1792	512	512	429	98	114
2048	512	512	481	94	113
2304	512	512	541	90	112
2560	512	512	605	85	110
2816	512	512	692	80	109
3072	512	512	852	78	116
3328	512	512	1023	75	122
3584	512	512	1023	66	120
3840	512	512	1023	54	113
4095	512	512	1023	38	101
0	768	512	0	206	133
256	768	512	36	200	133
512	768	512	116	193	131
768	768	512	188	186	128
1024	768	512	250	175	123
1280	768	512	302	163	118
1536	768	512	352	153	113
1792	768	512	409	149	112
2048	768	512	464	146	111
2304	768	512	520	141	110
2560	768	512	585	135	108
2816	768	512	681	130	108
3072	768	512	854	134	118
3328	768	512	1023	132	121
3584	768	512	1023	119	118
3840	768	512	1023	105	112
4095	768	512	1023	84	100
0	1024	512	0	242	121
256	1024	512	18	235	120
512	1024	512	91	229	118
768	1024	512	156	220	116
1024	1024	512	217	212	112
1280	1024	512	276	206	111
1536	1024	512	334	202	111
1792	1024	512	392	199	110
2048	1024	512	445	194	109
2304	1024	512	501	187	107
2560	1024	512	575	183	107
2816	1024	512	675	180	108
3072	1024	512	860	190	120
3328	1024	512	1015	186	120
3584	1024	512	1023	170	116
3840	1024	512	1023	154	111
4095	1024	512	1023	129	99
0	1280	512	0	272	109
256	1280	512	3	268	109
512	1280	512	72	263	109
768	1280	512	137	259	109
1024	1280	512	200	256	109
1280	1280	512	260	252	109
1536	1280	512	317	247	108
1792	1280	512	370	242	107
2048	1280	512	425	236	106
2304	1280	512	485	233	106
2560	1280	512	564	229	106
2816	1280	512	697	239	112
3072	1280	512	849	243	119
3328	1280	512	992	235	119
3584	1280	512	1023	218	114
3840	1280	512	1023	201	109
4095	1280	512	1023	171	98
0	1536	512	0	316	107
256	1536	512	0	312	107
512	1536	512	59	308	107
768	1536	512	123	304	107
1024	1536	512	184	299	106
1280	1536	512	240	294	106
1536	1536	512	297	288	105
1792	1536	512	352	285	105
2048	1536	512	411	282	105
2304	1536	512	474	279	105
2560	1536	512	575	287	109
2816	1536	512	713	300	116
3072	1536	512	841	297	118
3328	1536	512	968	285	117
3584	1536	512	1023	265	111
3840	1536	512	1023	246	108
4095	1536	512	1023	213	97
0	1792	512	0	353	103
256	1792	512	0	349	104
512	1792	512	46	345	104
768	1792	512	109	341	104
1024	1792	512	168	338	104
1280	1792	512	227	336	104
1536	1792	512	285	333	104
1792	1792	512	342	330	104
2048	1792	512	406	332	105
2304	1792	512	487	344	109
2560	1792	512	593	354	115
2816	1792	512	706	355	117
3072	1792	512	821	349	117
3328	1792	512	947	333	114
3584	1792	512	1023	310	110
3840	1792	512	1023	291	107
4095	1792	512	1023	255	97
0	2048	512	0	398	103
256	2048	512	0	395	103
512	2048	512	34	392	103
768	2048	512	97	389	103
1024	2048	512	157	386	103
1280	2048	512	218	387	104
1536	2048	512	284	394	107
1792	2048	512	353	401	110
2048	2048	512	422	407	113
2304	2048	512	498	413	115
2560	2048	512	587	410	115
2816	2048	512	694	408	117
3072	2048	512	798	393	115
3328	2048	512	919	375	112
3584	2048	512	1023	353	108
3840	2048	512	1023	337	105
4095	2048	512	1023	297	96
0	2304	512	0	478	108
256	2304	512	0	473	108
512	2304	512	22	474	109
768	2304	512	89	473	110
1024	2304	512	156	475	112
1280	2304	512	221	477	113
1536	2304	512	289	476	114
1792	2304	512	355	475	114
2048	2304	512	419	473	114
2304	2304	512	488	471	114
2560	2304	512	575	465	114
2816	2304	512	670	454	114
3072	2304	512	773	442	112
3328	2304	512	886	422	107
3584	2304	512	1015	401	105
3840	2304	512	1023	385	104
4095	2304	512	1023	343	95
0	2560	512	0	570	112
256	2560	512	0	566	112
512	2560	512	4	562	112
768	2560	512	74	560	112
1024	2560	512	142	556	112
1280	2560	512	206	554	113
1536	2560	512	272	550	112
1792	2560	512	336	544	113
2048	2560	512	398	538	112
2304	2560	512	462	531	112
2560	2560	512	541	521	111
2816	2560	512	637	510	110
3072	2560	512	732	494	107
3328	2560	512	847	475	104
3584	2560	512	992	458	104
3840	2560	512	1023	442	102
4095	2560	512	1023	399	94
0	2816	512	0	641	108
256	2816	512	0	637	108
512	2816	512	0	632	109
768	2816	512	51	628	109
1024	2816	512	115	625	109
1280	2816	512	179	617	108
1536	2816	512	241	613	108
1792	2816	512	304	607	107
2048	2816	512	360	600	107
2304	2816	512	426	592	106
2560	2816	512	502	582	104
2816	2816	512	591	568	103
3072	2816	512	695	554	103
3328	2816	512	817	541	102
3584	2816	512	961	526	102
3840	2816	512	1023	512	100
4095	2816	512	1023	466	93
0	3072	512	0	695	100
256	3072	512	0	691	100
512	3072	512	0	688	100
768	3072	512	25	683	101
1024	3072	512	88	679	101
1280	3072	512	147	675	101
1536	3072	512	206	670	101
1792	3072	512	264	665	100
2048	3072	512	322	662	100
2304	3072	512	385	655	100
2560	3072	512	459	651	100
2816	3072	512	552	642	100
3072	3072	512	659	632	99
3328	3072	512	783	620	100
3584	3072	512	927	610	99
3840	3072	512	1023	598	97
4095	3072	512	1023	549	91
0	3328	512	0	778	96
256	3328	512	0	774	96
512	3328	512	0	770	96
768	3328	512	0	767	96
1024	3328	512	58	764	96
1280	3328	512	116	759	96
1536	3328	512	174	756	96
1792	3328	512	230	751	97
2048	3328	512	288	748	97
2304	3328	512	350	744	97
2560	3328	512	422	741	96
2816	3328	512	513	734	96
3072	3328	512	623	724	96
3328	3328	512	747	716	96
3584	3328	512	888	700	94
3840	3328	512	1023	671	93
4095	3328	512	1023	642	90
0	3584	512	0	882	92
256	3584	512	0	878	92
512	3584	512	0	875	92
768	3584	512	0	872	92
1024	3584	512	24	869	92
1280	3584	512	83	867	92
1536	3584	512	138	863	92
1792	3584	512	195	860	93
2048	3584	512	251	857	92
2304	3584	512	310	851	92
2560	3584	512	383	842	91
2816	3584	512	469	832	91
3072	3584	512	573	818	91
3328	3584	512	684	802	89
3584	3584	512	815	781	89
3840	3584	512	971	764	87
4095	3584	512	1023	755	88
0	3840	512	0	963	83
256	3840	512	0	959	83
512	3840	512	0	956	83
768	3840	512	0	954	84
1024	3840	512	0	949	84
1280	3840	512	41	946	84
1536	3840	512	94	941	84
1792	3840	512	147	937	83
2048	3840	512	198	934	83
2304	3840	512	257	929	83
2560	3840	512	327	926	83
2816	3840	512	410	922	84
3072	3840	512	513	917	84
3328	3840	512	630	911	84
3584	3840	512	771	904	84
3840	3840	512	937	896	85
4095	3840	512	1023	887	85
0	4095	512	0	1023	80
256	4095	512	0	1023	80
512	4095	512	0	1023	80
768	4095	512	0	1023	80
1024	4095	512	0	1023	80
1280	4095	512	4	1023	80
1536	4095	512	56	1023	80
1792	4095	512	108	1023	80
2048	4095	512	161	1023	81
2304	4095	512	219	1023	81
2560	4095	512	288	1023	81
2816	4095	512	372	1023	81
3072	4095	512	475	1023	81
3328	4095	512	592	1023	81
3584	4095	512	733	1023	82
3840	4095	512	898	1023	82
4095	4095	512	1023	1023	82
0	0	768	0	0	224
256	0	768	98	0	224
512	0	768	190	0	220
768	0	768	272	0	216
1024	0	768	339	0	208
1280	0	768	391	0	194
1536	0	768	436	0	184
1792	0	768	471	0	172
2048	0	768	514	0	164
2304	0	768	572	0	164
2560	0	768	637	0	161
2816	0	768	720	0	159
3072	0	768	865	0	165
3328	0	768	1023	0	177
3584	0	768	1023	0	173
3840	0	768	1023	0	164
4095	0	768	1023	0	146
0	256	768	0	86	221
256	256	768	73	80	218
512	256	768	166	74	215
768	256	768	248	69	214
1024	256	768	311	62	202
1280	256	768	366	55	191
1536	256	768	410	49	180
1792	256	768	449	43	169
2048	256	768	496	39	163
2304	256	768	555	36	163
2560	256	768	619	30	159
2816	256	768	704	25	158
3072	256	768	851	22	165
3328	256	768	1023	15	176
3584	256	768	1023	8	172
3840	256	768	1023	0	163
4095	256	768	1023	0	145
0	512	768	0	157	212
256	512	768	51	152	212
512	512	768	141	144	209
768	512	768	212	134	197
1024	512	768	279	124	190
1280	512	768	335	115	182
1536	512	768	381	106	171
1792	512	768	423	97	163
2048	512	768	477	94	162
2304	512	768	538	90	161
2560	512	768	601	84	158
2816	512	768	690	79	157
3072	512	768	850	79	165
3328	512	768	1023	75	175
3584	512	768	1023	65	170
3840	512	768	1023	53	161
4095	512	768	1023	37	144
0	768	768	0	205	191
256	768	768	31	199	191
512	768	768	111	192	188
768	768	768	184	184	184
1024	768	768	245	173	176
1280	768	768	298	162	168
1536	768	768	347	153	162
1792	768	768	406	148	161
2048	768	768	461	144	160
2304	768	768	517	141	159
2560	768	768	582	134	156
2816	768	768	678	130	156
3072	768	768	852	134	168
3328	768	768	1023	132	175
3584	768	768	1023	119	169
3840	768	768	1023	104	160
4095	768	768	1023	83	143
0	1024	768	0	239	174
256	1024	768	15	234	173
512	1024	768	89	227	170
768	1024	768	153	220	166
1024	1024	768	214	212	162
1280	1024	768	273	205	159
1536	1024	768	331	202	159
1792	1024	768	389	198	159
2048	1024	768	442	193	158
2304	1024	768	498	186	155
2560	1024	768	572	183	155
2816	1024	768	673	181	157
3072	1024	768	857	190	172
3328	1024	768	1012	184	173
3584	1024	768	1023	170	166
3840	1024	768	1023	154	159
4095	1024	768	1023	129	143
0	1280	768	0	272	158
256	1280	768	0	268	158
512	1280	768	70	262	158
768	1280	768	134	259	158
1024	1280	768	197	255	158
1280	1280	768	257	252	157
1536	1280	768	314	246	157
1792	1280	768	367	241	155
2048	1280	768	422	235	154
2304	1280	768	482	233	154
2560	1280	768	561	229	154
2816	1280	768	695	238	162
3072	1280	768	846	242	172
3328	1280	768	989	234	171
3584	1280	768	1023	218	164
3840	1280	768	1023	200	158
4095	1280	768	1023	171	142
0	1536	768	0	316	156
256	1536	768	0	311	156
512	1536	768	56	307	156
768	1536	768	120	302	155
1024	1536	768	181	297	155
1280	1536	768	237	293	154
1536	1536	768	294	287	153
1792	1536	768	349	285	153
2048	1536	768	408	282	153
2304	1536	768	471	279	153
2560	1536	768	574	288	158
2816	1536	768	712	300	169
3072	1536	768	838	297	171
3328	1536	768	965	284	167
3584	1536	768	1023	265	161
3840	1536	768	1023	246	156
4095	1536	768	1023	213	141
0	1792	768	0	352	151
256	1792	768	0	347	151
512	1792	768	43	344	151
768	1792	768	106	340	152
1024	1792	768	166	337	152
1280	1792	768	224	335	152
1536	1792	768	282	333	152
1792	1792	768	339	330	152
2048	1792	768	404	332	154
2304	1792	768	485	345	160
2560	1792	768	591	355	166
2816	1792	768	702	354	169
3072	1792	768	818	349	170
3328	1792	768	942	332	165
3584	1792	768	1023	309	158
3840	1792	768	1023	290	155
4095	1792	768	1023	254	140
0	2048	768	0	399	150
256	2048	768	0	395	150
512	2048	768	31	392	151
768	2048	768	94	388	151
1024	2048	768	154	386	151
1280	2048	768	216	389	153
1536	2048	768	282	394	156
1792	2048	768	350	400	160
2048	2048	768	420	407	164
2304	2048	768	495	412	167
2560	2048	768	586	409	168
2816	2048	768	691	407	169
3072	2048	768	795	392	166
3328	2048	768	917	374	161
3584	2048	768	1023	352	157
3840	2048	768	1023	337	153
4095	2048	768	1023	296	140
